product_id,product_name,brand,category,category_group,source_url,attributes
ABO004,Chicco Biberon Seti Küçük Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Biberon+Seti+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Küçük Boy""}"
ABO005,Chicco Oyun Halısı Küçük Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Oyun+Hal%C4%B1s%C4%B1+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Küçük Boy""}"
ABO006,Chicco Mama Sandalyesi Küçük Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Mama+Sandalyesi+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Küçük Boy""}"
ABO007,Lego City İtfaiye Seti Küçük Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+City+%C4%B0tfaiye+Seti+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Küçük Boy""}"
ABO008,Lego Classic Yapım Kutusu Küçük Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+Classic+Yap%C4%B1m+Kutusu+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Küçük Boy""}"
ABO009,Lego Duplo Tren Seti Küçük Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+Duplo+Tren+Seti+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Küçük Boy""}"
ABO010,Pampers Sleep & Play Bezi Küçük Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Sleep+%26+Play+Bezi+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Küçük Boy""}"
ABO011,Pampers Islak Mendil Küçük Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Islak+Mendil+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Küçük Boy""}"
ABO012,Pampers Yeni Bebek Bezi Küçük Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Yeni+Bebek+Bezi+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Küçük Boy""}"
ABO013,Fisher Price Müzikli Oyuncak Küçük Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+M%C3%BCzikli+Oyuncak+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Küçük Boy""}"
ABO014,Fisher Price Aktivite Küpü Küçük Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+Aktivite+K%C3%BCp%C3%BC+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Küçük Boy""}"
ABO015,Fisher Price Zıpzıp At Küçük Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+Z%C4%B1pz%C4%B1p+At+K%C3%BC%C3%A7%C3%BCk+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Küçük Boy""}"
ABO016,Prima Aktif Bebek Bezi Orta Boy,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Aktif+Bebek+Bezi+Orta+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Orta Boy""}"
ABO017,Prima Premium Care Bezi Orta Boy,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Premium+Care+Bezi+Orta+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Orta Boy""}"
ABO018,Prima Pants Külot Bez Orta Boy,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Pants+K%C3%BClot+Bez+Orta+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Orta Boy""}"
ABO019,Chicco Biberon Seti Orta Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Biberon+Seti+Orta+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Orta Boy""}"
ABO020,Chicco Oyun Halısı Orta Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Oyun+Hal%C4%B1s%C4%B1+Orta+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Orta Boy""}"
ABO021,Chicco Mama Sandalyesi Orta Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Mama+Sandalyesi+Orta+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Orta Boy""}"
ABO022,Lego City İtfaiye Seti Orta Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+City+%C4%B0tfaiye+Seti+Orta+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Orta Boy""}"
ABO023,Lego Classic Yapım Kutusu Orta Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+Classic+Yap%C4%B1m+Kutusu+Orta+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Orta Boy""}"
ABO024,Lego Duplo Tren Seti Orta Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+Duplo+Tren+Seti+Orta+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Orta Boy""}"
ABO025,Pampers Sleep & Play Bezi Orta Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Sleep+%26+Play+Bezi+Orta+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Orta Boy""}"
ABO026,Pampers Islak Mendil Orta Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Islak+Mendil+Orta+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Orta Boy""}"
ABO027,Pampers Yeni Bebek Bezi Orta Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Yeni+Bebek+Bezi+Orta+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Orta Boy""}"
ABO028,Fisher Price Müzikli Oyuncak Orta Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+M%C3%BCzikli+Oyuncak+Orta+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Orta Boy""}"
ABO029,Fisher Price Aktivite Küpü Orta Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+Aktivite+K%C3%BCp%C3%BC+Orta+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Orta Boy""}"
ABO030,Fisher Price Zıpzıp At Orta Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+Z%C4%B1pz%C4%B1p+At+Orta+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Orta Boy""}"
ABO031,Prima Aktif Bebek Bezi Büyük Boy,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Aktif+Bebek+Bezi+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Büyük Boy""}"
ABO032,Prima Premium Care Bezi Büyük Boy,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Premium+Care+Bezi+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Büyük Boy""}"
ABO033,Prima Pants Külot Bez Büyük Boy,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Pants+K%C3%BClot+Bez+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Büyük Boy""}"
ABO034,Chicco Biberon Seti Büyük Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Biberon+Seti+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Büyük Boy""}"
ABO035,Chicco Oyun Halısı Büyük Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Oyun+Hal%C4%B1s%C4%B1+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Büyük Boy""}"
ABO036,Chicco Mama Sandalyesi Büyük Boy,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Mama+Sandalyesi+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Büyük Boy""}"
ABO037,Lego City İtfaiye Seti Büyük Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+City+%C4%B0tfaiye+Seti+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Büyük Boy""}"
ABO038,Lego Classic Yapım Kutusu Büyük Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+Classic+Yap%C4%B1m+Kutusu+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Büyük Boy""}"
ABO039,Lego Duplo Tren Seti Büyük Boy,Lego,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Lego+Duplo+Tren+Seti+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Büyük Boy""}"
ABO040,Pampers Sleep & Play Bezi Büyük Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Sleep+%26+Play+Bezi+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Büyük Boy""}"
ABO041,Pampers Islak Mendil Büyük Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Islak+Mendil+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Büyük Boy""}"
ABO042,Pampers Yeni Bebek Bezi Büyük Boy,Pampers,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Pampers+Yeni+Bebek+Bezi+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Büyük Boy""}"
ABO043,Fisher Price Müzikli Oyuncak Büyük Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+M%C3%BCzikli+Oyuncak+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Büyük Boy""}"
ABO044,Fisher Price Aktivite Küpü Büyük Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+Aktivite+K%C3%BCp%C3%BC+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Büyük Boy""}"
ABO045,Fisher Price Zıpzıp At Büyük Boy,Fisher Price,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Fisher+Price+Z%C4%B1pz%C4%B1p+At+B%C3%BCy%C3%BCk+Boy,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Büyük Boy""}"
ABO046,Prima Aktif Bebek Bezi Ekonomik Paket,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Aktif+Bebek+Bezi+Ekonomik+Paket,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Ekonomik Paket""}"
ABO047,Prima Premium Care Bezi Ekonomik Paket,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Premium+Care+Bezi+Ekonomik+Paket,"{""age_range"": ""3-6 yaş"", ""variant_label"": ""Ekonomik Paket""}"
ABO048,Prima Pants Külot Bez Ekonomik Paket,Prima,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Prima+Pants+K%C3%BClot+Bez+Ekonomik+Paket,"{""age_range"": ""0-6 ay"", ""variant_label"": ""Ekonomik Paket""}"
ABO049,Chicco Biberon Seti Ekonomik Paket,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Biberon+Seti+Ekonomik+Paket,"{""age_range"": ""6-12 ay"", ""variant_label"": ""Ekonomik Paket""}"
ABO050,Chicco Oyun Halısı Ekonomik Paket,Chicco,"Anne, Bebek ve Oyuncak",anne_bebek_oyuncak,https://www.cimri.com/arama?q=Chicco+Oyun+Hal%C4%B1s%C4%B1+Ekonomik+Paket,"{""age_range"": ""1-3 yaş"", ""variant_label"": ""Ekonomik Paket""}"
SMT001,Casio G-Shock Kol Saati 38 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+G-Shock+Kol+Saati+38+Numara,"{""color"": ""Beyaz"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT002,Casio Vintage Kol Saati 38 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+Vintage+Kol+Saati+38+Numara,"{""color"": ""Lacivert"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT003,Casio Edifice Kol Saati 38 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+Edifice+Kol+Saati+38+Numara,"{""color"": ""Bordo"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT004,Nike Air Max Spor Ayakkabı 38 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Air+Max+Spor+Ayakkab%C4%B1+38+Numara,"{""color"": ""Siyah"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT005,Nike Revolution Koşu Ayakkabısı 38 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Revolution+Ko%C5%9Fu+Ayakkab%C4%B1s%C4%B1+38+Numara,"{""color"": ""Beyaz"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT006,Nike Court Sneaker 38 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Court+Sneaker+38+Numara,"{""color"": ""Lacivert"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT007,Adidas Samba Sneaker 38 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Samba+Sneaker+38+Numara,"{""color"": ""Bordo"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT008,Adidas Duramo Ayakkabı 38 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Duramo+Ayakkab%C4%B1+38+Numara,"{""color"": ""Siyah"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT009,Adidas Gazelle Sneaker 38 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Gazelle+Sneaker+38+Numara,"{""color"": ""Beyaz"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT010,LC Waikiki Slim Fit Gömlek 38 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Slim+Fit+G%C3%B6mlek+38+Numara,"{""color"": ""Lacivert"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT011,LC Waikiki Basic Tişört 38 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Basic+Ti%C5%9F%C3%B6rt+38+Numara,"{""color"": ""Bordo"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT012,LC Waikiki Kot Pantolon 38 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Kot+Pantolon+38+Numara,"{""color"": ""Siyah"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT013,Atasay Altın Kolye 38 Numara,Atasay,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Atasay+Alt%C4%B1n+Kolye+38+Numara,"{""color"": ""Beyaz"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT014,Atasay Gümüş Bileklik 38 Numara,Atasay,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Atasay+G%C3%BCm%C3%BC%C5%9F+Bileklik+38+Numara,"{""color"": ""Lacivert"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT015,Atasay Pırlanta Yüzük 38 Numara,Atasay,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Atasay+P%C4%B1rlanta+Y%C3%BCz%C3%BCk+38+Numara,"{""color"": ""Bordo"", ""size_label"": ""38 Numara"", ""variant_label"": ""38 Numara""}"
SMT016,Casio G-Shock Kol Saati 40 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+G-Shock+Kol+Saati+40+Numara,"{""color"": ""Siyah"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT017,Casio Vintage Kol Saati 40 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+Vintage+Kol+Saati+40+Numara,"{""color"": ""Beyaz"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT018,Casio Edifice Kol Saati 40 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+Edifice+Kol+Saati+40+Numara,"{""color"": ""Lacivert"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT019,Nike Air Max Spor Ayakkabı 40 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Air+Max+Spor+Ayakkab%C4%B1+40+Numara,"{""color"": ""Bordo"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT020,Nike Revolution Koşu Ayakkabısı 40 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Revolution+Ko%C5%9Fu+Ayakkab%C4%B1s%C4%B1+40+Numara,"{""color"": ""Siyah"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT021,Nike Court Sneaker 40 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Court+Sneaker+40+Numara,"{""color"": ""Beyaz"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT022,Adidas Samba Sneaker 40 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Samba+Sneaker+40+Numara,"{""color"": ""Lacivert"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT023,Adidas Duramo Ayakkabı 40 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Duramo+Ayakkab%C4%B1+40+Numara,"{""color"": ""Bordo"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT024,Adidas Gazelle Sneaker 40 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Gazelle+Sneaker+40+Numara,"{""color"": ""Siyah"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT025,LC Waikiki Slim Fit Gömlek 40 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Slim+Fit+G%C3%B6mlek+40+Numara,"{""color"": ""Beyaz"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT026,LC Waikiki Basic Tişört 40 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Basic+Ti%C5%9F%C3%B6rt+40+Numara,"{""color"": ""Lacivert"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT027,LC Waikiki Kot Pantolon 40 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Kot+Pantolon+40+Numara,"{""color"": ""Bordo"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT028,Atasay Altın Kolye 40 Numara,Atasay,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Atasay+Alt%C4%B1n+Kolye+40+Numara,"{""color"": ""Siyah"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT029,Atasay Gümüş Bileklik 40 Numara,Atasay,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Atasay+G%C3%BCm%C3%BC%C5%9F+Bileklik+40+Numara,"{""color"": ""Beyaz"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT030,Atasay Pırlanta Yüzük 40 Numara,Atasay,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Atasay+P%C4%B1rlanta+Y%C3%BCz%C3%BCk+40+Numara,"{""color"": ""Lacivert"", ""size_label"": ""40 Numara"", ""variant_label"": ""40 Numara""}"
SMT031,Casio G-Shock Kol Saati 42 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+G-Shock+Kol+Saati+42+Numara,"{""color"": ""Bordo"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT032,Casio Vintage Kol Saati 42 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+Vintage+Kol+Saati+42+Numara,"{""color"": ""Siyah"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT033,Casio Edifice Kol Saati 42 Numara,Casio,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Casio+Edifice+Kol+Saati+42+Numara,"{""color"": ""Beyaz"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT034,Nike Air Max Spor Ayakkabı 42 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Air+Max+Spor+Ayakkab%C4%B1+42+Numara,"{""color"": ""Lacivert"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT035,Nike Revolution Koşu Ayakkabısı 42 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Revolution+Ko%C5%9Fu+Ayakkab%C4%B1s%C4%B1+42+Numara,"{""color"": ""Bordo"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT036,Nike Court Sneaker 42 Numara,Nike,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Nike+Court+Sneaker+42+Numara,"{""color"": ""Siyah"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT037,Adidas Samba Sneaker 42 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Samba+Sneaker+42+Numara,"{""color"": ""Beyaz"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT038,Adidas Duramo Ayakkabı 42 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Duramo+Ayakkab%C4%B1+42+Numara,"{""color"": ""Lacivert"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT039,Adidas Gazelle Sneaker 42 Numara,Adidas,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=Adidas+Gazelle+Sneaker+42+Numara,"{""color"": ""Bordo"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT040,LC Waikiki Slim Fit Gömlek 42 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Slim+Fit+G%C3%B6mlek+42+Numara,"{""color"": ""Siyah"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT041,LC Waikiki Basic Tişört 42 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Basic+Ti%C5%9F%C3%B6rt+42+Numara,"{""color"": ""Beyaz"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
SMT042,LC Waikiki Kot Pantolon 42 Numara,LC Waikiki,"Saat, Moda ve Aksesuar",saat_moda_taki_ayakkabi,https://www.cimri.com/arama?q=LC+Waikiki+Kot+Pantolon+42+Numara,"{""color"": ""Lacivert"", ""size_label"": ""42 Numara"", ""variant_label"": ""42 Numara""}"
